nom,coordonnees,num_insee
Bourguignon-sous-Coucy,Point(3.158611111 49.543888888),2107
Bourguignon-sous-Montbavin,Point(3.541388888 49.528055555),2108
La Bouteille,Point(3.971944444 49.859444444),2109
Braine,Point(3.531944444 49.341666666),2110
Brancourt-en-Laonnois,Point(3.418611111 49.514444444),2111
Brancourt-le-Grand,Point(3.381388888 49.976666666),2112
Brasles,Point(3.427777777 49.049166666),2114
Braye-en-Laonnois,Point(3.608055555 49.441111111),2115
Braye-en-Thiérache,Point(3.958611111 49.779444444),2116
Bray-Saint-Christophe,Point(3.143888888 49.770833333),2117
Braye,Point(3.37 49.423333333),2118
Brécy,Point(3.429444444 49.147777777),2119
Brenelle,Point(3.543055555 49.365833333),2120
Breny,Point(3.353055555 49.185555555),2121
Brie,Point(3.4825 49.600833333),2122
Brissay-Choigny,Point(3.378055555 49.720555555),2123
Brissy-Hamégicourt,Point(3.380277777 49.743611111),2124
Brumetz,Point(3.160555555 49.101944444),2125
Brunehamel,Point(4.181944444 49.769722222),2126
Bruyères-sur-Fère,Point(3.4425 49.189444444),2127
Bruyères-et-Montbérault,Point(3.663611111 49.524444444),2128
Bruys,Point(3.563055555 49.270555555),2129
Bucilly,Point(4.093055555 49.876944444),2130
Bucy-le-Long,Point(3.393888888 49.390555555),2131
Bucy-lès-Cerny,Point(3.517222222 49.582222222),2132
Bucy-lès-Pierrepont,Point(3.9025 49.646944444),2133
Buire,Point(4.056388888 49.902777777),2134
Buironfosse,Point(3.834722222 49.965277777),2135
Burelles,Point(3.897777777 49.781944444),2136
Bussiares,Point(3.257222222 49.090833333),2137
Buzancy,Point(3.347777777 49.313611111),2138
Caillouël-Crépigny,Point(3.127777777 49.621666666),2139
Camelin,Point(3.134166666 49.524722222),2140
La Capelle,Point(3.916388888 49.977222222),2141
Castres,Point(3.2375 49.804166666),2142
Le Catelet,Point(3.244166666 50.002222222),2143
Caulaincourt,Point(3.106111111 49.864444444),2144
Caumont,Point(3.1775 49.631666666),2145
Celles-lès-Condé,Point(3.571388888 49.011944444),2146
Celles-sur-Aisne,Point(3.481666666 49.406111111),2148
Cerizy,Point(3.326944444 49.76),2149
Cerny-en-Laonnois,Point(3.667777777 49.443333333),2150
Cerny-lès-Bucy,Point(3.548611111 49.577777777),2151
Cerseuil,Point(3.521388888 49.323611111),2152
Cessières-Suzy,Point(3.496388888 49.558333333),2153
Chacrise,Point(3.403333333 49.305555555),2154
Chaillevois,Point(3.525 49.5125),2155
Chalandry,Point(3.6425 49.676944444),2156
Chambry,Point(3.65 49.6),2157
Chambry,Point(3.655277777 49.591388888),2157
Chamouille,Point(3.665555555 49.474166666),2158
Champs,Point(3.253333333 49.540833333),2159
Chaourse,Point(3.9975 49.704166666),2160
La Chapelle-sur-Chézy,Point(3.377222222 48.945555555),2162
Charly-sur-Marne,Point(3.285277777 48.977222222),2163
Le Charmel,Point(3.549166666 49.113333333),2164
Charmes,Point(3.377777777 49.651111111),2165
Chartèves,Point(3.504722222 49.075),2166
Chassemy,Point(3.506944444 49.379166666),2167
Château-Thierry,Point(3.403055555 49.046388888),2168
Châtillon-lès-Sons,Point(3.684166666 49.758888888),2169
Châtillon-sur-Oise,Point(3.42 49.791666666),2170
Chaudardes,Point(3.791388888 49.391666666),2171
Chaudun,Point(3.264444444 49.317777777),2172
Chauny,Point(3.219166666 49.615555555),2173
Chavignon,Point(3.521111111 49.478888888),2174
Chavigny,Point(3.304722222 49.425),2175
Chavonne,Point(3.57 49.404444444),2176
Chérêt,Point(3.684166666 49.515),2177
Chermizy-Ailles,Point(3.725555555 49.468333333),2178
Chéry-Chartreuve,Point(3.613611111 49.262777777),2179
Chéry-lès-Pouilly,Point(3.605277777 49.6575),2180
Chéry-lès-Rozoy,Point(4.091111111 49.720277777),2181
Chevennes,Point(3.7325 49.815277777),2182
Chevregny,Point(3.591388888 49.472777777),2183
Chevresis-Monceau,Point(3.571666666 49.753888888),2184
Chézy-en-Orxois,Point(3.181666666 49.123888888),2185
Chézy-sur-Marne,Point(3.367222222 48.987777777),2186
Chierry,Point(3.429444444 49.038888888),2187
Chigny,Point(3.770833333 49.917777777),2188
Chivres-en-Laonnois,Point(3.8425 49.633055555),2189
Chivres-Val,Point(3.435277777 49.395277777),2190
Chivy-lès-Étouvelles,Point(3.584722222 49.527777777),2191
Chouy,Point(3.248055555 49.205833333),2192
Cierges,Point(3.598611111 49.168055555),2193
Cilly,Point(3.831944444 49.738055555),2194
Ciry-Salsogne,Point(3.461944444 49.361944444),2195
Clacy-et-Thierret,Point(3.570277777 49.544444444),2196
Clairfontaine,Point(3.985277777 49.98),2197
Clamecy,Point(3.361111111 49.428055555),2198
Clastres,Point(3.231944444 49.745555555),2199
Clermont-les-Fermes,Point(3.938333333 49.667222222),2200
Cœuvres-et-Valsery,Point(3.155 49.339166666),2201
Coincy,Point(3.421666666 49.161111111),2203
Coingt,Point(4.091388888 49.793055555),2204
Colligis-Crandelain,Point(3.640277777 49.475833333),2205
Colonfay,Point(3.712777777 49.858055555),2206
Commenchon,Point(3.158055555 49.640277777),2207
Concevreux,Point(3.789166666 49.376666666),2208
Condé-en-Brie,Point(3.561388888 49.004166666),2209
Condé-sur-Aisne,Point(3.468888888 49.398333333),2210
Condé-sur-Suippe,Point(3.95 49.42),2211
Condren,Point(3.280833333 49.631388888),2212
Connigis,Point(3.530833333 49.031388888),2213
Contescourt,Point(3.230833333 49.7925),2214
Corbeny,Point(3.823611111 49.462222222),2215
Corcy,Point(3.211666666 49.253888888),2216
Coucy-le-Château-Auffrique,Point(3.3225 49.520277777),2217
Coucy-lès-Eppes,Point(3.77 49.5525),2218
Coucy-la-Ville,Point(3.329444444 49.533333333),2219
Coulonges-Cohan,Point(3.636388888 49.201111111),2220
Coupru,Point(3.272222222 49.030833333),2221
Courbes,Point(3.451111111 49.684444444),2222
Courboin,Point(3.504722222 48.993888888),2223
Courcelles-sur-Vesle,Point(3.571944444 49.338055555),2224
Courchamps,Point(3.265 49.113333333),2225
Courmelles,Point(3.3125 49.344722222),2226
Courmont,Point(3.575833333 49.148611111),2227
Courtemont-Varennes,Point(3.541666666 49.073888888),2228
Courtrizy-et-Fussigny,Point(3.788055555 49.52),2229
Couvrelles,Point(3.487777777 49.338333333),2230
Couvron-et-Aumencourt,Point(3.516944444 49.643055555),2231
Coyolles,Point(3.043611111 49.234166666),2232
Cramaille,Point(3.454722222 49.229444444),2233
Craonne,Point(3.786666666 49.44),2234
Craonnelle,Point(3.770555555 49.431111111),2235
Crécy-au-Mont,Point(3.324722222 49.488055555),2236
Crécy-sur-Serre,Point(3.6225 49.696944444),2237
Crépy,Point(3.513888888 49.604166666),2238
Crézancy,Point(3.510833333 49.048055555),2239
Croix-Fonsomme,Point(3.402222222 49.920833333),2240
La Croix-sur-Ourcq,Point(3.353888888 49.168333333),2241
Crouttes-sur-Marne,Point(3.24 48.98),2242
Crouy,Point(3.36 49.4025),2243
Crupilly,Point(3.755277777 49.925555555),2244
Cuffies,Point(3.319722222 49.405),2245
Cugny,Point(3.153333333 49.707222222),2246
Cuirieux,Point(3.814722222 49.680833333),2248
Cuiry-Housse,Point(3.492222222 49.294722222),2249
Cuiry-lès-Chaudardes,Point(3.769722222 49.386111111),2250
Cuiry-lès-Iviers,Point(4.109722222 49.761388888),2251
Cuissy-et-Geny,Point(3.701666666 49.409444444),2252
Cuisy-en-Almont,Point(3.245833333 49.4175),2253
Cutry,Point(3.181666666 49.347222222),2254
Cys-la-Commune,Point(3.572222222 49.391944444),2255
Dagny-Lambercy,Point(4.043611111 49.771111111),2256
Dallon,Point(3.241388888 49.821111111),2257
Dammard,Point(3.197777777 49.144722222),2258
Dampleux,Point(3.154166666 49.243333333),2259
Danizy,Point(3.392222222 49.664722222),2260
Dercy,Point(3.685 49.703611111),2261
Deuillet,Point(3.361388888 49.630277777),2262
Dhuizel,Point(3.618333333 49.365555555),2263
Dizy-le-Gros,Point(4.022222222 49.629444444),2264
Dohis,Point(4.135555555 49.761666666),2265
Dolignon,Point(4.084166666 49.731111111),2266
Dommiers,Point(3.209166666 49.326944444),2267
Domptin,Point(3.276944444 49.016388888),2268
Dorengt,Point(3.684166666 49.975),2269
Douchy,Point(3.135 49.795833333),2270
Dravegny,Point(3.638055555 49.230277777),2271
Droizy,Point(3.392777777 49.277222222),2272
Dury,Point(3.128888888 49.750555555),2273
Ébouleau,Point(3.874722222 49.673055555),2274
Effry,Point(3.984444444 49.925),2275
Englancourt,Point(3.801111111 49.916944444),2276
Épagny,Point(3.241666666 49.461944444),2277
Éparcy,Point(4.060555555 49.873333333),2278
Épaux-Bézu,Point(3.3475 49.108611111),2279
Épieds,Point(3.444722222 49.106388888),2280
L'Épine-aux-Bois,Point(3.448888888 48.885555555),2281
Eppes,Point(3.7375 49.557222222),2282
Erlon,Point(3.713888888 49.729166666),2283
Erloy,Point(3.829722222 49.913333333),2284
Esquéhéries,Point(3.746388888 49.983888888),2286
Essigny-le-Grand,Point(3.277222222 49.776666666),2287
Essigny-le-Petit,Point(3.366388888 49.899444444),2288
Essises,Point(3.419722222 48.962222222),2289
Essômes-sur-Marne,Point(3.374166666 49.029444444),2290
Estrées,Point(3.288055555 49.968055555),2291
Étampes-sur-Marne,Point(3.419166666 49.034166666),2292
Étaves-et-Bocquiaux,Point(3.453888888 49.938611111),2293
Étouvelles,Point(3.581388888 49.520277777),2294
Étréaupont,Point(3.915833333 49.903333333),2295
Étreillers,Point(3.160277777 49.829166666),2296
Étrépilly,Point(3.338888888 49.085),2297
Étreux,Point(3.656944444 49.994166666),2298
Évergnicourt,Point(4.041388888 49.443333333),2299
Faverolles,Point(3.176388888 49.224166666),2302
Fayet,Point(3.252222222 49.868055555),2303
Fayet,Point(3.25 49.866667),2303
La Fère,Point(3.365555555 49.661666666),2304
Fère-en-Tardenois,Point(3.5175 49.199444444),2305
La Ferté-Chevresis,Point(3.557777777 49.736666666),2306
La Ferté-Milon,Point(3.123888888 49.178333333),2307
Fesmy-le-Sart,Point(3.678333333 50.041944444),2308
Festieux,Point(3.753888888 49.522222222),2309
Fieulaine,Point(3.448611111 49.899166666),2310
Filain,Point(3.55 49.466667),2311
Filain,Point(3.555555555 49.459166666),2311
La Flamengrie,Point(3.920277777 50.003888888),2312
Flavigny-le-Grand-et-Beaurain,Point(3.664722222 49.890833333),2313
Flavy-le-Martel,Point(3.193055555 49.713333333),2315
Fleury,Point(3.156388888 49.258055555),2316
Fluquières,Point(3.152777777 49.803333333),2317
Folembray,Point(3.288888888 49.541944444),2318
Fonsomme,Point(3.399444444 49.9025),2319
Fontaine-lès-Clercs,Point(3.222777777 49.805833333),2320
Fontaine-lès-Vervins,Point(3.901666666 49.853333333),2321
Fontaine-Notre-Dame,Point(3.428611111 49.884166666),2322
Fontaine-Uterte,Point(3.37 49.921944444),2323
Fontenelle,Point(3.865555555 50.030555555),2324
Fontenoy,Point(3.198611111 49.407222222),2326
Foreste,Point(3.098611111 49.808888888),2327
Fossoy,Point(3.4825 49.048333333),2328
Fourdrain,Point(3.471666666 49.610833333),2329
Francilly-Selency,Point(3.223611111 49.852777777),2330
Franqueville,Point(3.809444444 49.81),2331
Fresnes-en-Tardenois,Point(3.555833333 49.145833333),2332
Fresnes-sous-Coucy,Point(3.369722222 49.553888888),2333
Fresnoy-le-Grand,Point(3.417222222 49.9475),2334
Fressancourt,Point(3.425555555 49.6325),2335
Frières-Faillouël,Point(3.241944444 49.6875),2336
Froidestrées,Point(3.905833333 49.941111111),2337
Froidmont-Cohartille,Point(3.709166666 49.686388888),2338
Gandelu,Point(3.183055555 49.094722222),2339
Gauchy,Point(3.285555555 49.825277777),2340
Gercy,Point(3.868333333 49.813888888),2341
Gergny,Point(3.934166666 49.914444444),2342
Germaine,Point(3.115 49.811388888),2343
Gibercourt,Point(3.284722222 49.736666666),2345
Gizy,Point(3.774444444 49.600555555),2346
Gland,Point(3.462222222 49.048055555),2347
Goudelancourt-lès-Berrieux,Point(3.849166666 49.496666666),2349
Goudelancourt-lès-Pierrepont,Point(3.854722222 49.668888888),2350
Goussancourt,Point(3.667222222 49.166388888),2351
Gouy,Point(3.254722222 50.001666666),2352
Grandlup-et-Fay,Point(3.736944444 49.657777777),2353
Grandrieux,Point(4.184722222 49.730277777),2354
Gricourt,Point(3.244444444 49.888888888),2355
Grisolles,Point(3.3575 49.140833333),2356
Gronard,Point(3.883888888 49.793055555),2357
Grougis,Point(3.531944444 49.943333333),2358
Grugies,Point(3.266111111 49.813333333),2359
Villeneuve-sur-Aisne,Point(3.9661 49.3842),2360
Guise,Point(3.6275 49.900277777),2361
Guivry,Point(3.119166666 49.646666666),2362
Guny,Point(3.2675 49.518888888),2363
Guyencourt,Point(3.836944444 49.357222222),2364
Hannapes,Point(3.625277777 49.972222222),2366
Happencourt,Point(3.187222222 49.777777777),2367
Haramont,Point(3.061666666 49.278055555),2368
Harcigny,Point(3.981388888 49.796111111),2369
Hargicourt,Point(3.18 49.962222222),2370
Harly,Point(3.321111111 49.8425),2371
Hartennes-et-Taux,Point(3.353055555 49.271666666),2372
Hary,Point(3.933055555 49.788055555),2373
Lehaucourt,Point(3.279444444 49.919722222),2374
Hautevesnes,Point(3.231944444 49.109166666),2375
Hauteville,Point(3.522222222 49.878055555),2376
Haution,Point(3.840277777 49.866388888),2377
La Hérie,Point(4.048055555 49.883888888),2378
Le Hérie-la-Viéville,Point(3.644722222 49.822222222),2379
Hinacourt,Point(3.296111111 49.745),2380
Hirson,Point(4.083888888 49.921666666),2381
Holnon,Point(3.2125 49.858611111),2382
Homblières,Point(3.365 49.85),2383
Houry,Point(3.849722222 49.782777777),2384
Housset,Point(3.707777777 49.794166666),2385
Iron,Point(3.66 49.954444444),2386
Itancourt,Point(3.345 49.806666666),2387
Iviers,Point(4.142777777 49.783611111),2388
Jaulgonne,Point(3.533611111 49.088333333),2389
Jeancourt,Point(3.146666666 49.9275),2390
Jeantes,Point(4.055277777 49.803888888),2391
Joncourt,Point(3.299444444 49.955833333),2392
Jouaignes,Point(3.535833333 49.298611111),2393
Jumencourt,Point(3.353888888 49.508611111),2395
Jumigny,Point(3.717222222 49.411388888),2396
Jussy,Point(3.231388888 49.720277777),2397
Juvigny,Point(3.318333333 49.4475),2398
Juvincourt-et-Damary,Point(3.892222222 49.446388888),2399
Laffaux,Point(3.425277777 49.448611111),2400
Laigny,Point(3.853055555 49.858055555),2401
Lanchy,Point(3.075555555 49.826666666),2402
Landifay-et-Bertaignemont,Point(3.606388888 49.816944444),2403
Landouzy-la-Cour,Point(3.983611111 49.8475),2404
Landouzy-la-Ville,Point(4.048611111 49.861111111),2405
Landricourt,Point(3.366666666 49.508333333),2406
Laniscourt,Point(3.543055555 49.548888888),2407
Laon,Point(3.623611111 49.563333333),2408
Lappion,Point(3.963333333 49.6075),2409
Largny-sur-Automne,Point(3.041111111 49.260277777),2410
Latilly,Point(3.310277777 49.154166666),2411
Launoy,Point(3.400555555 49.263888888),2412
Laval-en-Laonnois,Point(3.595555555 49.500833333),2413
Lavaqueresse,Point(3.710277777 49.948888888),2414
Laversine,Point(3.17 49.351111111),2415
Lemé,Point(3.763888888 49.837777777),2416
Lempire,Point(3.1725 49.9925),2417
Lerzy,Point(3.888055555 49.945555555),2418
Leschelle,Point(3.770555555 49.958611111),2419
Lesdins,Point(3.327222222 49.896944444),2420
Lesges,Point(3.507222222 49.306666666),2421
Lesquielles-Saint-Germain,Point(3.620833333 49.931388888),2422
Leuilly-sous-Coucy,Point(3.358333333 49.478888888),2423
Leury,Point(3.336666666 49.430833333),2424
Leuze,Point(4.161666666 49.851388888),2425
Levergies,Point(3.312777777 49.927222222),2426
Lhuys,Point(3.555 49.280555555),2427
Licy-Clignon,Point(3.273888888 49.100277777),2428
Lierval,Point(3.616666666 49.484166666),2429
Liesse-Notre-Dame,Point(3.804444444 49.609444444),2430
Liez,Point(3.290833333 49.690833333),2431
Limé,Point(3.548055555 49.321666666),2432
Lislet,Point(4.021388888 49.686388888),2433
Logny-lès-Aubenton,Point(4.210833333 49.828333333),2435
Longpont,Point(3.220555555 49.272777777),2438
Les Septvallons,Point(3.653333333 49.36),2439
Lor,Point(4.049444444 49.530833333),2440
Louâtre,Point(3.246111111 49.257222222),2441
Loupeigne,Point(3.535 49.247222222),2442
Lucy-le-Bocage,Point(3.278611111 49.056944444),2443
Lugny,Point(3.809722222 49.780277777),2444
Luzoir,Point(3.961944444 49.925277777),2445
Ly-Fontaine,Point(3.308055555 49.734444444),2446
Maast-et-Violaine,Point(3.448888888 49.283611111),2447
Mâchecourt,Point(3.840833333 49.654166666),2448
Macogny,Point(3.229722222 49.165277777),2449
Macquigny,Point(3.551666666 49.885),2450
Magny-la-Fosse,Point(3.274722222 49.933611111),2451
Maissemy,Point(3.1875 49.893611111),2452
Maizy,Point(3.734166666 49.376944444),2453
La Malmaison,Point(3.980833333 49.515555555),2454
Malzy,Point(3.726944444 49.9075),2455
Manicamp,Point(3.17 49.571944444),2456
Marchais,Point(3.816666666 49.583611111),2457
Dhuys et Morin-en-Brie,Point(3.4856 48.8844),2458
Marcy,Point(3.404166666 49.850555555),2459
Marcy-sous-Marle,Point(3.736388888 49.738888888),2460
Marest-Dampcourt,Point(3.151388888 49.6),2461
Mareuil-en-Dôle,Point(3.556666666 49.240833333),2462
Marfontaine,Point(3.769722222 49.803888888),2463
Margival,Point(3.401666666 49.434722222),2464
Marigny-en-Orxois,Point(3.226944444 49.060555555),2465
Marizy-Sainte-Geneviève,Point(3.201944444 49.182777777),2466
Marizy-Saint-Mard,Point(3.224166666 49.180833333),2467
Marle,Point(3.771388888 49.74),2468
Marly-Gomont,Point(3.788333333 49.904444444),2469
Martigny,Point(4.136944444 49.859166666),2470
Martigny-Courpierre,Point(3.679722222 49.49),2471
Mauregny-en-Haye,Point(3.794444444 49.530833333),2472
Mayot,Point(3.384722222 49.703888888),2473
Mennessis,Point(3.272777777 49.693888888),2474
Mennevret,Point(3.556111111 49.984722222),2476
Mercin-et-Vaux,Point(3.276111111 49.375277777),2477
Merlieux-et-Fouquerolles,Point(3.504722222 49.516944444),2478
Mesbrecourt-Richecourt,Point(3.541666666 49.701944444),2480
Mesnil-Saint-Laurent,Point(3.354722222 49.829444444),2481
Meurival,Point(3.761111111 49.3575),2482
Mézières-sur-Oise,Point(3.399444444 49.783055555),2483
Mézy-Moulins,Point(3.52 49.059722222),2484
Missy-aux-Bois,Point(3.250555555 49.336666666),2485
Missy-lès-Pierrepont,Point(3.786388888 49.6325),2486
Missy-sur-Aisne,Point(3.435555555 49.386666666),2487
Molain,Point(3.534444444 50.030833333),2488
Molinchart,Point(3.540555555 49.561111111),2489
Monampteuil,Point(3.5725 49.475833333),2490
Monceau-le-Neuf-et-Faucouzy,Point(3.615833333 49.769722222),2491
Monceau-lès-Leups,Point(3.491666666 49.670833333),2492
Monceau-le-Waast,Point(3.713611111 49.618888888),2493
Monceau-sur-Oise,Point(3.695555555 49.901388888),2494
Mondrepuis,Point(4.055277777 49.963333333),2495
Monnes,Point(3.218888888 49.148333333),2496
Mons-en-Laonnois,Point(3.553333333 49.537222222),2497
Montaigu,Point(3.829722222 49.535555555),2498
Montbavin,Point(3.528055555 49.522222222),2499
Montbrehain,Point(3.350833333 49.966666666),2500
Montchâlons,Point(3.727777777 49.513333333),2501
Montcornet,Point(4.017222222 49.695555555),2502
Mont-d'Origny,Point(3.5 49.843055555),2503
Montescourt-Lizerolles,Point(3.2575 49.738611111),2504
Montfaucon,Point(3.43 48.943611111),2505
Montgobert,Point(3.148333333 49.306944444),2506
Montgru-Saint-Hilaire,Point(3.328888888 49.189444444),2507
Monthenault,Point(3.666944444 49.487777777),2508
Monthiers,Point(3.298055555 49.103333333),2509
Monthurel,Point(3.546666666 49.023333333),2510
Montigny-en-Arrouaise,Point(3.476111111 49.906388888),2511
Montigny-l'Allier,Point(3.103333333 49.111388888),2512
Montigny-le-Franc,Point(3.9075 49.688055555),2513
Montigny-Lengrain,Point(3.094444444 49.374722222),2514
Montigny-lès-Condé,Point(3.567222222 48.986111111),2515
Montigny-sous-Marle,Point(3.792222222 49.748333333),2516
Montigny-sur-Crécy,Point(3.584722222 49.715833333),2517
Montlevon,Point(3.539166666 48.965833333),2518
Montloué,Point(4.069722222 49.674444444),2519
Mont-Notre-Dame,Point(3.583611111 49.293611111),2520
Montreuil-aux-Lions,Point(3.195555555 49.021388888),2521
Mont-Saint-Jean,Point(4.2075 49.789722222),2522
